transaction_id,order_id,payment_method,transaction_amount,transaction_date,success_flag
3087.0,1896,,1044,2023-03-32,Y
3088.0,1344,Crypto,NaN,29/03/2017,Y
3089.0,1301,Cash,4002,29/04/2022,
3090.0,2540,Crypto,NaN,15/10/2013,maybe
3091.0,1224,CASH,1287,03/05/1975,
3092.0,4112,CASH,2097,,maybe
3093.0,4329,Card,3955,02/12/1998,Y
3094.0,3906,Card,4961.392814971044,1987-07-24,maybe
3095.0,3560,Crypto,3282.7984871336985,,maybe
3096.0,2138,card,NaN,20/09/1997,N
3097.0,999999,CASH,245,2012-02-06,N
3098.0,243,CASH,NaN,2023-03-32,N
3099.0,4393,Cash,NaN,1997-08-06,
,4812,card,3704.8930431293365,14/04/1971,N
3101.0,1072,CASH,3296,,N
3102.0,4947,card,NaN,,Y
3103.0,2531,Crypto,NaN,,
3104.0,3242,Card,3772,2022-07-25,Y
3105.0,1151,Cash,4034.708948830217,2003-08-06,
3106.0,1370,Crypto,NaN,2023-03-32,N
3107.0,4592,,NaN,1974-01-11,Y
3108.0,878,Cash,1906,,maybe
3109.0,478,Crypto,155,2023-03-32,
3110.0,1233,CASH,3390,,maybe
3111.0,2670,card,NaN,,Y
3112.0,3754,,2130,,N
3113.0,3444,card,1970,18/01/1982,maybe
3114.0,912,,3294,2023-03-32,Y
3115.0,1099,,2256,23/05/2019,N
3116.0,1557,Crypto,NaN,,N
3117.0,3482,Card,NaN,,Y
3118.0,1531,,553.1120264387591,,maybe
3119.0,999999,Card,568.3039688676517,,
3120.0,1585,Cash,NaN,,Y
3121.0,3376,Crypto,3504.558540622599,2023-03-32,Y
3122.0,1571,card,1332,,
3123.0,4337,Cash,3783,2023-03-32,maybe
3124.0,607,,NaN,2013-01-12,maybe
3125.0,1728,CASH,-1698.4611963204445,2025-05-19,Y
3126.0,999999,,2796.7546707831425,2023-03-32,maybe
3127.0,4978,,3228,2023-03-32,N
3128.0,2856,Crypto,NaN,2016-08-01,N
3129.0,588,Crypto,NaN,1976-05-10,Y
3130.0,4273,CASH,3116,30/04/1986,
,1523,Card,886,2023-03-32,
3132.0,2116,Card,NaN,2003-02-09,maybe
3133.0,294,CASH,NaN,19/11/2014,
3134.0,1775,Card,-1860.7446127112948,13/01/2001,maybe
3135.0,2542,Card,NaN,2023-03-32,Y
3136.0,4536,Card,NaN,24/03/1986,Y
3137.0,621,CASH,4718.898588152185,2023-03-32,N
3138.0,1271,card,400,,maybe
3139.0,65,CASH,NaN,2022-02-21,N
3140.0,4540,Card,NaN,09/12/1993,maybe
3141.0,101,Crypto,NaN,1983-12-09,N
3142.0,1952,Cash,-1470.3632066824343,2019-02-07,Y
3143.0,1124,card,734,20/05/1991,Y
3144.0,2259,,3590,,
3145.0,385,Cash,NaN,1988-01-05,
3146.0,4022,Card,4486.397865687507,1981-06-24,N
,4514,Cash,NaN,2026-04-12,maybe
3148.0,3092,Cash,NaN,2023-03-32,Y
3149.0,1845,CASH,3188,2014-05-09,
3150.0,1909,Crypto,898,2023-03-32,N
3151.0,2584,Card,752.0858190526683,1985-11-27,
3152.0,1791,card,NaN,2008-02-22,N
3153.0,2542,card,NaN,07/05/2010,N
3154.0,4673,Crypto,NaN,2023-03-32,maybe
3155.0,4898,Cash,3441,,Y
3156.0,2168,,NaN,,Y
3157.0,2414,CASH,-367.54283281431276,2020-03-17,N
3158.0,43,card,2217.422930832302,2026-03-15,Y
,3014,Card,1318,2023-03-32,
3160.0,1618,Card,1336,1979-10-21,N
3161.0,1180,Crypto,3390.8822900259347,06/07/2004,N
3162.0,1,card,NaN,2024-02-29,N
3163.0,3588,Cash,3887,2001-08-27,N
3164.0,666,Crypto,4876,1985-11-08,maybe
3165.0,3392,,3127,,Y
3166.0,999999,Crypto,NaN,2023-03-32,N
,4680,Crypto,1379.9242657050468,2023-03-32,Y
3168.0,251,Cash,NaN,,Y
3169.0,366,Card,NaN,2000-04-23,N
3170.0,202,card,NaN,01/10/2012,
3171.0,1247,CASH,NaN,,N
3172.0,197,Card,980,2006-07-20,
3173.0,1849,CASH,3708,2024-06-13,N
3174.0,2930,,4574,,
3175.0,3397,CASH,4414,05/12/1989,N
3176.0,4344,Cash,2982.099810912261,,
3177.0,1948,card,-1399.4464475966338,2023-03-32,Y
3178.0,1552,Crypto,3310.8058910876343,2001-09-25,maybe
3179.0,4967,card,NaN,,Y
3180.0,2866,card,3367,1997-01-17,
3181.0,3170,Crypto,293,2023-03-32,Y
3182.0,1969,Cash,-1592.564070679186,07/05/2006,maybe
,1174,Cash,-1635.8447399339345,2005-02-14,N
3184.0,84,Crypto,-14.890911559939923,,
3185.0,3928,,NaN,1991-06-12,N
3186.0,2886,,3944,2023-03-32,
3187.0,3602,Cash,-636.9311796316058,22/02/1999,maybe
3188.0,1144,CASH,NaN,2023-11-06,
3189.0,110,CASH,3827,2013-12-01,N
3190.0,999999,card,NaN,23/11/1970,Y
3191.0,581,CASH,NaN,10/03/1972,
3192.0,184,Card,1036,2023-03-32,Y
3193.0,2553,,1599,15/02/1997,N
3194.0,955,Cash,NaN,,maybe
3195.0,2380,,43,2023-03-32,maybe
3196.0,4864,CASH,3925.5772296999094,30/09/1977,Y
3197.0,3895,Cash,2752.7134569157097,24/08/2020,Y
3198.0,1946,Card,-675.8379286313566,2023-03-32,maybe
3199.0,424,,-1909.5127617894468,,Y
3200.0,720,Card,1127,2012-02-17,Y
3201.0,2969,Cash,1757.7581283284376,06/04/2022,
3202.0,2171,Card,916,,maybe
3203.0,2477,Cash,NaN,2021-09-23,N
3204.0,3659,,NaN,28/11/2013,
3205.0,1650,Card,-737.7802588298719,2023-03-32,Y
3206.0,3289,CASH,NaN,2005-08-06,N
3207.0,1632,Crypto,1307,2023-03-32,N
3208.0,575,CASH,1747.2279387941321,1971-06-25,maybe
3209.0,4762,,NaN,,Y
3210.0,3950,Card,1626,2016-07-10,maybe
3211.0,4329,CASH,NaN,01/01/1983,
3212.0,4181,CASH,-1719.8725241286684,1983-12-29,N
3213.0,1318,Crypto,NaN,,N
3214.0,3049,card,NaN,2022-04-05,N
3215.0,4293,CASH,285,,maybe
3216.0,2801,card,1450,06/04/1992,
3217.0,469,card,NaN,,
3218.0,4593,card,2594.641668818127,22/11/2018,maybe
3219.0,999999,card,-998.3212072087794,2011-04-29,maybe
3220.0,4282,CASH,NaN,1978-01-27,N
3221.0,683,CASH,NaN,,
3222.0,189,,NaN,,
,3274,Crypto,4032,2023-03-32,N
3224.0,999999,Crypto,776.520628388691,1975-03-29,maybe
3225.0,4024,Card,4490,2023-03-32,N
3226.0,3268,,706.8483337543057,2023-03-32,
3227.0,1143,Card,3365,01/04/1996,N
3228.0,3539,Cash,-1444.6635932972272,1979-04-09,maybe
3229.0,4248,Card,3385.926662414927,1972-06-19,Y
3230.0,999999,card,3287.5570418443176,2009-12-09,maybe
3231.0,1818,CASH,913.2319611728853,21/03/1986,Y
3232.0,3134,Card,4749.887789278478,30/08/2014,
3233.0,2925,Card,1910,17/02/1990,Y
3234.0,4327,,NaN,2023-03-32,maybe
3235.0,1515,,925.2053647184939,18/05/1986,N
3236.0,1505,card,NaN,16/10/1979,Y
3237.0,3626,Card,NaN,23/12/1975,Y
3238.0,4380,Cash,572,1975-01-14,maybe
3239.0,3074,Card,NaN,2023-03-32,N
3240.0,999999,Crypto,NaN,13/02/2001,N
3241.0,1631,Card,101.53789521331191,1983-12-24,Y
3242.0,3137,Card,2105,21/11/1979,
3243.0,4541,card,NaN,1981-12-24,
3244.0,2247,Card,4999.016223166337,14/07/1984,N
3245.0,948,card,1185,,
3246.0,3649,card,3774.132632477722,2020-09-11,N
3247.0,3164,Card,3543.707895702055,2023-03-32,maybe
,2598,Card,4214,2023-03-32,Y
3249.0,2142,,NaN,2023-03-32,Y
3250.0,3959,,NaN,2023-03-32,Y
3251.0,4611,Cash,NaN,2002-12-27,N
3252.0,3119,CASH,3795,04/12/1981,N
3253.0,378,Cash,3612,25/11/1976,maybe
3254.0,1165,CASH,NaN,2023-03-32,Y
3255.0,2208,card,4451.454583971632,06/08/1980,N
3256.0,999999,Crypto,NaN,,N
3257.0,3429,,1418.25982605228,31/01/1979,Y
3258.0,3613,,NaN,24/07/1986,N
3259.0,4847,Crypto,2325.735264386648,2007-02-21,
3260.0,2618,CASH,4157,,N
,1581,CASH,NaN,1982-12-31,Y
3262.0,999999,Card,NaN,2023-03-32,N
3263.0,1886,card,NaN,15/08/1987,Y
3264.0,4198,CASH,3293,,
3265.0,2233,,NaN,20/02/2010,Y
3266.0,3500,Cash,NaN,2023-03-32,Y
3267.0,1668,CASH,NaN,,maybe
,4397,,NaN,2024-08-02,N
3269.0,2473,CASH,NaN,,
3270.0,999999,CASH,-1901.4626748955834,2023-03-32,Y
,2867,Crypto,212,2023-03-32,
3272.0,4289,card,1860,1988-03-26,N
3273.0,3532,Cash,NaN,2023-03-32,N
3274.0,4582,card,NaN,14/03/1986,N
3275.0,31,Card,4090,24/07/2018,
3276.0,4115,Cash,4346,20/09/2020,
3277.0,999999,CASH,1682.888277487416,2023-03-32,Y
3278.0,4505,card,NaN,2023-03-32,maybe
3279.0,2932,card,-1613.342187757257,2023-03-32,
3280.0,1101,Crypto,3747.1182975238216,,
3281.0,631,Crypto,2590.1025554557855,28/07/2010,
,1909,Cash,4681.520915443703,2023-03-32,maybe
3283.0,4882,Card,4710,,maybe
3284.0,4444,,NaN,03/02/1979,
3285.0,3061,,2446.9290069880544,,N
3286.0,3076,Crypto,1257,2023-03-32,Y
3287.0,4729,Crypto,-1609.8639209257772,2007-01-22,
3288.0,4876,,-957.8187962628997,25/12/1986,N
3289.0,4279,Crypto,4876,,N
3290.0,2939,Card,NaN,,maybe
3291.0,3442,Crypto,348.3841346670979,05/06/2006,Y
3292.0,999999,Crypto,4211.9755756522345,1991-02-04,
3293.0,2158,,2312.236357783204,2026-03-29,
3294.0,4927,Crypto,578.1221222078816,2017-01-10,maybe
3295.0,142,Cash,NaN,2023-03-32,
3296.0,520,card,-241.7929753444514,2023-03-32,maybe
3297.0,4540,card,-1446.673298238496,14/05/2000,
3298.0,2331,Crypto,980,2023-03-32,Y
3299.0,999999,Card,2319,,N
3300.0,2809,card,217.2801933453693,2023-03-32,N
3301.0,3784,Card,3366,27/03/2021,
3302.0,1082,Card,NaN,2022-11-29,maybe
3303.0,3200,,NaN,,N
3304.0,4753,Cash,367.9025112217878,2023-03-32,N
3305.0,3992,Cash,167,,N
3306.0,2091,,3863,11/01/1991,maybe
3307.0,2038,card,NaN,18/01/2001,
3308.0,262,Cash,NaN,2023-03-32,Y
3309.0,3896,Crypto,-1307.2982353656598,2023-03-32,maybe
3310.0,999999,,1563,,N
3311.0,582,CASH,723.2695050591719,,N
3312.0,3407,Card,2880,1996-11-20,maybe
3313.0,1039,Cash,1457,2023-03-32,Y
3314.0,1019,Crypto,4202,2023-03-32,Y
3315.0,999999,Card,NaN,1975-06-22,maybe
,4137,CASH,-590.5107368227427,29/11/1993,N
3317.0,1828,Card,-594.8773422768513,15/11/2011,maybe
3318.0,3327,,NaN,,Y
3319.0,2162,Card,768,,N
3320.0,999999,card,2937,04/02/2017,N
3321.0,2351,,1761.8931712465742,1981-03-08,maybe
3322.0,4521,card,NaN,,Y
3323.0,3285,CASH,NaN,,N
3324.0,116,Crypto,NaN,2004-08-13,maybe
3325.0,2330,card,NaN,,maybe
3326.0,4196,Cash,3422.055678156853,,
3327.0,4528,Cash,NaN,2023-03-32,
3328.0,2836,CASH,NaN,1974-07-20,maybe
3329.0,1018,Card,NaN,,Y
3330.0,1225,,241,,Y
3331.0,2046,Cash,3274.01795852754,2008-05-16,
3332.0,4723,Cash,3106.8818483153527,1975-07-06,
3333.0,1336,Cash,4180,,
3334.0,514,Cash,-237.04132141044875,1985-02-04,N
3335.0,3806,CASH,3072.6911353652104,,N
3336.0,1967,card,2491,23/05/2025,
3337.0,1482,,2047,02/11/2007,Y
3338.0,1421,Crypto,NaN,1973-08-23,Y
3339.0,3811,Crypto,4177,2023-03-32,maybe
3340.0,301,CASH,-9.674409456968533,1998-05-15,
3341.0,3574,Card,1553.3504658441484,2023-03-32,N
3342.0,980,Cash,2792.099726480051,1971-05-13,Y
3343.0,4323,CASH,2736.331974751991,,Y
3344.0,1073,Cash,NaN,,maybe
3345.0,999999,Crypto,NaN,,maybe
,2349,CASH,NaN,2023-03-32,
3347.0,3714,card,4914.415807662719,1983-09-09,Y
3348.0,3193,Cash,-1626.7191294556246,1991-08-02,Y
,4079,Crypto,1229,2023-03-32,
3350.0,3920,CASH,NaN,2023-03-32,Y
,3842,Crypto,2316,,N
3352.0,999999,Cash,2490,2024-10-13,N
3353.0,139,Crypto,NaN,20/11/2010,maybe
3354.0,311,Cash,1857,1974-05-25,Y
3355.0,4658,CASH,4309,1999-05-16,
3356.0,4413,card,4863,2023-03-32,
3357.0,999999,,NaN,,
3358.0,2373,Crypto,3079,,N
3359.0,777,Cash,NaN,11/12/2007,Y
3360.0,3619,CASH,3735.679345261613,2023-03-32,Y
3361.0,1415,,834,2023-03-32,
3362.0,1574,CASH,3729.6126137794226,12/04/1979,N
3363.0,2707,Card,4080.4530055768046,1973-06-04,Y
3364.0,3932,Card,3271,2013-06-10,
3365.0,3676,Card,2704,1999-05-03,N
3366.0,1940,card,NaN,,
3367.0,2725,card,4421,1985-10-31,Y
3368.0,2944,,2641,2023-03-32,N
3369.0,419,,4382,05/01/1995,
3370.0,2642,CASH,3208,2023-03-32,
3371.0,2030,Card,3884.998964041787,22/03/1992,maybe
3372.0,3586,Cash,3242,1985-12-05,Y
3373.0,489,card,4913,2023-03-32,maybe
3374.0,4468,Crypto,2851.871443288148,2023-03-32,maybe
3375.0,1728,Cash,NaN,,
3376.0,3776,Card,2272.866113444131,2000-07-25,N
3377.0,3316,Card,NaN,07/11/1981,N
3378.0,4278,,1201.4252717949148,13/01/2021,Y
3379.0,2240,card,NaN,,Y
3380.0,157,Cash,2725,2025-11-15,
3381.0,4978,,NaN,2023-03-32,N
3382.0,4780,Crypto,4015.5276397018106,1989-01-11,N
3383.0,834,Card,3298,,N
3384.0,3495,Crypto,1015.2422590467868,2023-03-32,N
3385.0,534,card,-310.0822927707004,,Y
3386.0,1174,,2820,2006-08-21,maybe
3387.0,2620,Cash,3595,2023-03-32,
3388.0,4705,Cash,3386,21/10/2009,N
3389.0,4494,card,2475.703186178014,2012-12-15,N
3390.0,1862,Crypto,NaN,,N
3391.0,4379,Card,2237.711685771372,2023-03-32,Y
3392.0,23,card,4311.996625828168,31/10/2001,
3393.0,3283,card,3935,1998-04-23,
3394.0,4947,,3023,24/05/1979,
3395.0,2510,Card,NaN,2023-03-32,Y
3396.0,961,Cash,NaN,2019-10-22,N
3397.0,1027,CASH,NaN,04/06/1993,
3398.0,2674,Crypto,3816,,Y
3399.0,1494,Card,-1884.4645994368643,,N
,228,card,2375,1990-09-05,N
3401.0,999999,CASH,806,,N
3402.0,3523,card,1651,2023-03-32,maybe
3403.0,4807,,3498.5401916880683,27/08/2024,N
3404.0,4194,card,2272,2023-03-32,N
,999999,Crypto,4295,2023-03-32,maybe
3406.0,1772,CASH,829.929358219626,24/10/1979,Y
3407.0,3969,Cash,631.8656464778105,1979-03-30,
3408.0,724,CASH,-1355.7886884343793,2023-03-32,
3409.0,1856,CASH,NaN,22/04/2011,N
3410.0,1292,,3635,2004-02-12,maybe
3411.0,1313,Cash,NaN,2023-03-32,
3412.0,2584,Cash,NaN,07/12/1998,maybe
3413.0,1598,CASH,753,02/04/2019,Y
3414.0,3565,,4430.778194693345,,N
3415.0,359,Crypto,1175,,Y
3416.0,31,,NaN,,
3417.0,3403,card,NaN,1984-12-20,
3418.0,4166,Crypto,NaN,2009-12-15,maybe
3419.0,4034,CASH,3203,2023-03-32,
3420.0,428,CASH,1521,03/07/2023,N
3421.0,634,Cash,1353,,N
3422.0,2899,card,418,2023-03-32,Y
3423.0,2755,,NaN,1972-02-13,maybe
3424.0,999999,CASH,267,,maybe
3425.0,4928,card,-142.06124043518503,2023-03-32,maybe
3426.0,2373,card,4337.03024348687,2023-03-32,
3427.0,999999,Crypto,1235,,Y
3428.0,1124,CASH,440,1989-01-19,N
3429.0,1520,Cash,4866.977965137581,15/04/1980,Y
3430.0,3380,CASH,NaN,09/12/1996,
3431.0,4576,Crypto,4621,2023-03-32,maybe
3432.0,2975,Crypto,3938,2023-03-32,N
3433.0,194,Cash,4145.190136211608,31/03/2016,N
3434.0,1068,card,2442,1998-11-07,N
3435.0,4855,Crypto,1849.8792704348903,2023-03-32,
3436.0,1755,Cash,NaN,2000-04-11,Y
3437.0,4573,card,4556,,N
3438.0,999999,Cash,NaN,,maybe
3439.0,999999,Card,NaN,2023-03-32,maybe
3440.0,2338,Crypto,4317.396648862485,1976-06-09,N
3441.0,3572,,NaN,2023-01-14,
3442.0,1962,Cash,3766,,Y
3443.0,4534,CASH,-1239.4469899767719,2006-01-28,N
3444.0,459,CASH,3438.583150199155,26/08/1981,maybe
3445.0,2113,,4662,,Y
3446.0,3534,Cash,3588.2990629002525,2018-11-30,maybe
3447.0,2826,Card,-1583.6906179188497,2023-03-32,maybe
3448.0,4566,CASH,NaN,2023-03-32,Y
3449.0,4705,,577,2023-03-32,
3450.0,4855,CASH,-27.31892119530994,,N
3451.0,616,Crypto,NaN,2023-03-32,maybe
3452.0,3912,Crypto,NaN,09/02/2019,N
3453.0,1970,Cash,1821,05/02/1995,N
3454.0,720,card,212,28/03/1975,maybe
3455.0,3564,CASH,NaN,13/09/1974,maybe
3456.0,999999,Crypto,NaN,1995-10-27,
,1228,CASH,NaN,,maybe
3458.0,2698,Cash,3065,09/10/1971,
3459.0,4814,CASH,1901,,N
3460.0,999999,,2831,14/10/1998,N
3461.0,4041,Crypto,NaN,2004-09-07,Y
3462.0,45,CASH,2191,2023-03-32,maybe
3463.0,3887,,712.8353465972878,20/11/2008,
3464.0,1993,Crypto,1023,,Y
3465.0,3464,card,NaN,2016-10-08,Y
3466.0,1529,CASH,4171.763163929796,2023-03-32,
3467.0,3556,CASH,1781.2769628158585,2021-10-14,maybe
,2814,Crypto,3254.792653734805,2009-08-15,maybe
3469.0,999999,card,3021.869276413123,17/06/1991,maybe
3470.0,2245,Card,602.730635261159,2023-03-32,Y
3471.0,691,CASH,NaN,,maybe
3472.0,999999,card,2112,,
3473.0,999999,Card,NaN,2017-02-05,maybe
3474.0,4918,Crypto,1188,2023-03-32,maybe
3475.0,3971,card,NaN,,N
3476.0,1089,Crypto,3516.660261508815,1995-11-05,
3477.0,4900,card,2265,30/03/1970,maybe
3478.0,1696,Crypto,2336.2954941754915,1983-08-18,
3479.0,3217,Crypto,-12.098267818362501,1970-08-22,maybe
3480.0,3914,Cash,3108,1990-01-18,N
3481.0,4097,Card,NaN,,N
3482.0,130,card,3037.1971583249415,,
3483.0,4647,CASH,NaN,16/06/1978,maybe
3484.0,4249,CASH,NaN,,maybe
3485.0,1815,CASH,4531,1996-08-15,N
3486.0,2162,,3003,23/09/1995,
3487.0,4644,card,1708,29/01/2013,maybe
3488.0,1732,CASH,33,2023-03-32,maybe
3489.0,999999,,NaN,1990-03-07,N
3490.0,999999,Crypto,48.75650313433334,2023-03-32,
3491.0,3415,,1178.1735839008397,2023-03-32,N
3492.0,804,Card,NaN,,
3493.0,4985,Crypto,2724.3499953855408,,
3494.0,876,card,NaN,11/10/1972,N
3495.0,1701,card,NaN,2023-03-32,
3496.0,137,card,NaN,2023-03-32,
3497.0,2920,Crypto,1779,16/10/2024,N
3498.0,1573,Card,NaN,27/11/1970,maybe
3499.0,2043,,NaN,25/11/1984,maybe
3500.0,442,Card,3243.4899481774755,,maybe
3501.0,2510,Crypto,3328.5733051443267,25/09/1978,Y
3502.0,3341,card,4615,,maybe
,48,Crypto,NaN,06/02/2004,
3504.0,571,Cash,4567.102848281713,1979-09-14,Y
3505.0,2076,CASH,1690,1971-06-24,Y
3506.0,4851,,4500,,N
3507.0,3643,,2795.7232222940784,2023-03-32,maybe
3508.0,205,Cash,171.9318198006372,,
3509.0,2252,CASH,NaN,,
3510.0,999999,Card,1516,2024-01-08,Y
3511.0,4100,,NaN,,
3512.0,1058,CASH,1202.220225516165,2023-03-32,Y
3513.0,3248,Card,226,2023-03-32,N
3514.0,999999,card,1884,2016-08-03,Y
3515.0,3211,card,-421.36498766473574,2023-03-32,N
3516.0,2494,Card,-1813.0166623669377,2011-10-09,maybe
3517.0,3191,CASH,NaN,2002-05-31,
3518.0,3740,Card,3662.3760693662525,15/12/2025,Y
3519.0,4100,Crypto,1195,2023-03-32,maybe
3520.0,3362,CASH,1992.3692840756216,1972-11-13,maybe
3521.0,999999,Card,NaN,2023-03-32,Y
,2588,Card,1153.3594510309485,,
3523.0,2736,Card,NaN,2023-03-32,maybe
3524.0,937,Cash,4964,02/11/2013,N
3525.0,1553,Crypto,3083.1053065988062,2023-03-32,N
3526.0,999999,,NaN,1972-01-23,N
3527.0,1202,card,-676.3317052980249,2000-05-28,Y
3528.0,999999,card,-1072.8373964776301,,maybe
3529.0,2312,Card,3392.3762740720767,2007-12-11,
3530.0,2750,Crypto,4891.767530119746,12/05/1982,maybe
3531.0,851,CASH,-276.22994920903807,,
3532.0,2616,Cash,NaN,2023-03-32,Y
3533.0,815,,NaN,2023-03-32,Y
3534.0,1731,Card,2659.2515889949855,1987-11-29,
3535.0,3448,Cash,1862,,
3536.0,4462,Card,336,2021-07-08,N
3537.0,999999,Cash,244.6251505307132,1996-06-06,
,103,,2740,28/10/2021,maybe
3539.0,999999,,-1958.499593190183,2023-03-32,
3540.0,1983,Crypto,2778.397042299014,10/10/2024,
3541.0,2001,card,2646,2023-03-32,
3542.0,999999,CASH,537,,
3543.0,1079,card,NaN,,Y
3544.0,2263,Crypto,-796.8763763949742,,N
3545.0,1651,,NaN,,maybe
3546.0,2077,Card,NaN,2023-03-32,
3547.0,708,Card,894,,N
3548.0,4060,CASH,4167,1989-08-11,
3549.0,2488,Crypto,NaN,2023-03-32,Y
3550.0,2981,Crypto,-304.42604589934786,2023-03-32,N
3551.0,4098,Crypto,4836.62412639978,,
3552.0,1747,Crypto,1127.053976498055,24/10/2015,Y
3553.0,2491,card,4566.000801325622,,maybe
3554.0,749,card,4113.283059961141,,N
3555.0,999999,Crypto,NaN,,N
3556.0,1810,card,NaN,,Y
3557.0,162,card,2025.1934830361429,2007-03-17,N
3558.0,1206,Cash,2759.2772986264154,2023-03-32,
3559.0,4034,,1200.7733656872988,,Y
3560.0,4621,Cash,721.39324755291,2023-03-32,N
3561.0,1432,Crypto,2564.4787332035667,2023-03-32,N
3562.0,3141,card,594,1977-01-20,maybe
3563.0,4474,Cash,1803,2023-03-32,maybe
3564.0,4996,Cash,73,2023-03-32,Y
3565.0,999999,Card,NaN,1979-05-15,Y
3566.0,2379,CASH,2024,2023-03-32,N
3567.0,3325,Cash,3989,,maybe
3568.0,1293,Cash,-1356.0485846998254,,
3569.0,1440,Card,NaN,,maybe
3570.0,999999,Crypto,917,,maybe
3571.0,3395,Card,3826.8091772148737,18/02/2002,N
3572.0,4910,CASH,176,2013-12-02,N
3573.0,4690,CASH,4661.898396380885,2023-03-32,
3574.0,1224,,11,2023-03-32,maybe
3575.0,4318,Card,-526.5545874798127,,N
3576.0,4398,Crypto,1448.8863695874497,2023-03-32,Y
,4779,CASH,NaN,1993-08-29,N
3578.0,2420,Card,NaN,2017-04-27,maybe
3579.0,3522,,NaN,30/08/1981,Y
3580.0,4652,Cash,2253,1980-11-10,Y
3581.0,3417,CASH,3493,1981-10-31,
3582.0,919,Cash,NaN,,N
3583.0,1125,Crypto,3769,2023-03-32,Y
3584.0,2323,Card,NaN,03/02/1976,N
3585.0,4060,,NaN,2023-03-32,N
3586.0,2006,Card,1794.4214100658023,2023-03-32,
3587.0,4573,CASH,NaN,23/07/1979,
3588.0,4389,card,1204,1987-04-21,N
3589.0,930,Cash,NaN,,Y
3590.0,999999,Crypto,2400.023174287956,1992-09-19,maybe
3591.0,2709,CASH,NaN,14/02/1984,
3592.0,2558,Crypto,3684,1973-07-06,maybe
3593.0,1379,,NaN,2013-07-08,
3594.0,1493,Cash,801,2023-03-32,
3595.0,1724,CASH,NaN,,Y
3596.0,315,,210.33255202990495,2023-03-32,N
3597.0,4616,Card,NaN,29/10/2003,maybe
3598.0,370,,1450.9476076255214,,
3599.0,3271,Crypto,3968.339810260125,18/06/2002,N
3600.0,3958,,NaN,2023-03-32,Y
3601.0,1882,,NaN,31/12/2015,maybe
3602.0,999999,Cash,NaN,2009-09-07,Y
3603.0,999999,Card,NaN,2008-11-27,
3604.0,2665,,NaN,19/03/2020,maybe
3605.0,758,Crypto,-708.7359584137166,,N
3606.0,1523,card,4346.672762835748,12/04/1980,maybe
3607.0,2708,Card,-990.6047786685597,2023-03-32,N
3608.0,1894,Card,NaN,22/01/2020,N
3609.0,3580,card,NaN,2023-03-32,N
3610.0,758,CASH,-239.4750836484343,2002-02-27,
3611.0,2084,Crypto,-964.3250385339275,06/03/2013,Y
3612.0,3433,Crypto,NaN,11/11/2022,N
3613.0,4842,,NaN,,
3614.0,4230,CASH,4057,2023-10-17,
3615.0,3829,card,NaN,,N
3616.0,341,Crypto,NaN,2023-03-32,maybe
3617.0,4518,Cash,-1261.4841492957612,,maybe
3618.0,2164,CASH,NaN,,Y
3619.0,4295,,3050,24/07/1986,N
3620.0,1166,Card,NaN,13/02/2011,maybe
3621.0,3578,,-486.7371742349669,2023-03-32,maybe
3622.0,763,card,603.4228473652065,2023-03-32,maybe
3623.0,3194,Card,3709,25/11/2017,
3624.0,3379,Crypto,2884.174075788411,2023-03-32,maybe
3625.0,3119,card,1309.3059768723992,,
,2327,Crypto,NaN,,
3627.0,4079,,2751,08/11/2010,maybe
3628.0,4873,CASH,834.8224087435897,,
3629.0,710,Cash,4702.035347177738,2023-03-32,maybe
3630.0,3734,Crypto,959,,
3631.0,3804,Card,4069.3664691699196,1987-05-11,maybe
3632.0,1645,Card,NaN,2023-03-32,maybe
3633.0,999999,CASH,2958,1991-06-16,Y
3634.0,1903,CASH,1334.443735134906,03/10/2005,
3635.0,1782,CASH,1279.867068801711,,Y
3636.0,4137,,NaN,04/07/2002,N
3637.0,4676,CASH,NaN,2023-03-32,
3638.0,2928,,1851,2023-03-32,Y
3639.0,4365,Card,-1658.8772095320453,1974-12-01,N
,1488,CASH,NaN,2015-06-04,
3641.0,3137,Cash,-1216.4886627467909,27/02/1986,maybe
3642.0,4426,card,NaN,,
3643.0,999999,Cash,366,03/12/2021,
3644.0,1704,CASH,NaN,2023-03-32,maybe
3645.0,483,,NaN,2015-03-21,Y
3646.0,999999,Cash,2874.8410742645046,1999-09-25,
3647.0,1630,Cash,2551.4906532929563,13/11/2015,
3648.0,4570,CASH,3838.99601287143,2016-03-04,maybe
3649.0,3709,Cash,2919,,Y
3650.0,2549,card,1460,2023-03-32,maybe
3651.0,3012,card,4906,2002-05-30,N
3652.0,2469,Card,NaN,,maybe
3653.0,199,,NaN,2023-03-32,maybe
3654.0,4725,,NaN,,
3655.0,3655,CASH,NaN,08/09/2004,
3656.0,4525,Crypto,48,,Y
3657.0,191,Cash,1592.5689882797797,2023-03-32,N
3658.0,2596,CASH,NaN,,maybe
3659.0,709,Crypto,NaN,23/05/1996,maybe
3660.0,2623,card,1935,15/11/1980,maybe
3661.0,2997,card,2751,16/08/2020,
,3531,Card,NaN,2023-03-32,Y
3663.0,478,card,2560,,
3664.0,1723,card,-1432.5832521427003,1977-01-07,N
3665.0,4970,Cash,3166.045215328997,,
3666.0,3351,CASH,3228.42701497533,14/05/1995,
3667.0,999999,card,4259.2666325443815,2023-03-32,Y
3668.0,999999,card,-545.0311605851091,1972-12-03,N
